item_id,transaction_id,product_id,quantity,unit_price_at_sale,discount_applied
I0028760,T005463,P011,1,109.99,0.0
I0028761,T005463,P020,1,26.99,0.0
I0028762,T005463,P016,1,32.99,0.0
I0028763,T005463,P004,2,54.99,0.0
I0028764,T005463,P003,1,74.99,0.0
I0028765,T005464,P002,1,37.99,0.0
I0028766,T005464,P032,1,32.99,0.0
I0028767,T005464,P005,1,52.99,0.0
I0028768,T005464,P015,1,19.99,0.0
I0028769,T005464,P037,1,62.99,0.0
I0028770,T005464,P045,1,119.99,0.0
I0028771,T005464,P019,1,94.99,0.0
I0028772,T005464,P039,1,209.99,0.0
I0028773,T005464,P041,2,51.99,0.0
I0028774,T005464,P020,1,26.99,0.0
I0028775,T005464,P014,1,41.99,0.0
I0028776,T005465,P002,1,37.99,0.0
I0028777,T005465,P001,1,39.99,0.0
I0028778,T005466,P017,1,42.99,0.0
I0028779,T005466,P018,1,56.99,0.0
I0028780,T005466,P046,1,64.99,0.0
I0028781,T005466,P020,1,26.99,0.0
I0028782,T005467,P031,1,41.99,0.0
I0028783,T005467,P002,1,37.99,0.0
I0028784,T005467,P026,1,94.99,0.0
I0028785,T005468,P020,1,26.99,0.0
I0028786,T005468,P017,1,42.99,0.0
I0028787,T005468,P039,1,209.99,0.0
I0028788,T005468,P012,1,54.99,0.0
I0028789,T005468,P043,1,59.99,0.0
I0028790,T005468,P006,1,21.99,0.0
I0028791,T005468,P035,1,14.99,0.0
I0028792,T005468,P034,1,21.99,0.0
I0028793,T005468,P030,1,139.99,0.0
I0028794,T005468,P003,1,74.99,0.0
I0028795,T005469,P014,1,41.99,0.0
I0028796,T005469,P019,1,94.99,0.0
I0028797,T005469,P006,1,21.99,0.0
I0028798,T005469,P009,1,32.99,0.0
I0028799,T005469,P012,1,54.99,0.0
I0028800,T005469,P040,1,41.99,0.0
I0028801,T005469,P013,1,79.99,0.0
I0028802,T005469,P022,1,18.99,0.0
I0028803,T005470,P045,1,119.99,0.0
I0028804,T005470,P041,1,51.99,0.0
I0028805,T005471,P008,1,17.99,0.0
I0028806,T005471,P011,1,109.99,0.0
I0028807,T005471,P018,1,56.99,0.0
I0028808,T005472,P010,1,16.99,0.0
I0028809,T005472,P013,1,79.99,0.0
I0028810,T005472,P017,1,42.99,0.0
I0028811,T005473,P008,1,17.99,0.0
I0028812,T005473,P011,1,109.99,0.0
I0028813,T005474,P023,1,22.99,0.0
I0028814,T005474,P012,1,54.99,0.0
I0028815,T005474,P033,1,64.99,0.0
I0028816,T005475,P003,1,74.99,0.0
I0028817,T005475,P043,1,59.99,0.0
I0028818,T005476,P011,1,109.99,0.0
I0028819,T005476,P048,1,39.99,0.0
I0028820,T005476,P010,1,16.99,0.0
I0028821,T005476,P026,1,94.99,0.0
I0028822,T005476,P023,1,22.99,0.0
I0028823,T005476,P022,1,18.99,0.0
I0028824,T005476,P025,1,41.99,0.0
I0028825,T005476,P003,1,74.99,0.0
I0028826,T005477,P005,1,52.99,0.0
I0028827,T005477,P019,1,94.99,0.0
I0028828,T005478,P035,1,14.99,0.0
I0028829,T005478,P039,1,209.99,0.0
I0028830,T005478,P004,1,54.99,0.0
I0028831,T005478,P036,1,56.99,0.0
I0028832,T005478,P007,1,18.99,0.0
I0028833,T005478,P002,1,37.99,0.0
I0028834,T005478,P001,1,39.99,0.0
I0028835,T005478,P013,1,79.99,0.0
I0028836,T005479,P018,1,56.99,0.0
I0028837,T005479,P011,1,109.99,0.0
I0028838,T005479,P007,1,18.99,0.0
I0028839,T005479,P035,1,14.99,0.0
I0028840,T005479,P046,1,64.99,0.0
I0028841,T005479,P015,1,19.99,0.0
I0028842,T005480,P019,1,94.99,0.0
I0028843,T005480,P023,1,22.99,0.0
I0028844,T005480,P029,1,79.99,0.0
I0028845,T005480,P012,1,54.99,0.0
I0028846,T005481,P007,1,18.99,0.0
I0028847,T005481,P039,1,209.99,0.0
I0028848,T005482,P018,1,56.99,0.0
I0028849,T005482,P025,1,41.99,0.0
I0028850,T005482,P029,1,79.99,0.0
I0028851,T005482,P013,1,79.99,0.0
I0028852,T005483,P017,1,42.99,0.0
I0028853,T005483,P028,1,56.99,0.0
I0028854,T005483,P020,1,26.99,0.0
I0028855,T005484,P016,1,32.99,0.0
I0028856,T005485,P020,1,26.99,0.0
I0028857,T005485,P026,1,94.99,0.0
I0028858,T005485,P038,1,51.99,0.0
I0028859,T005486,P001,1,39.99,0.0
I0028860,T005486,P021,1,47.99,0.0
I0028861,T005486,P015,1,19.99,0.0
I0028862,T005486,P031,1,41.99,0.0
I0028863,T005486,P047,1,149.99,0.0
I0028864,T005486,P025,1,41.99,0.0
I0028865,T005486,P022,1,18.99,0.0
I0028866,T005486,P013,1,79.99,0.0
I0028867,T005487,P038,1,51.99,0.0
I0028868,T005487,P022,1,18.99,0.0
I0028869,T005488,P004,1,54.99,0.0
I0028870,T005488,P023,1,22.99,0.0
I0028871,T005488,P022,1,18.99,0.0
I0028872,T005488,P027,1,99.99,0.0
I0028873,T005488,P028,1,56.99,0.0
I0028874,T005488,P005,1,52.99,0.0
I0028875,T005489,P034,1,21.99,0.0
I0028876,T005489,P031,1,41.99,0.0
I0028877,T005489,P004,1,54.99,0.0
I0028878,T005490,P015,1,19.99,0.0
I0028879,T005490,P023,1,22.99,0.0
I0028880,T005490,P013,1,79.99,0.0
I0028881,T005490,P016,1,32.99,0.0
I0028882,T005490,P033,1,64.99,0.0
I0028883,T005490,P018,1,56.99,0.0
I0028884,T005491,P024,1,32.99,0.0
I0028885,T005492,P026,1,94.99,0.0
I0028886,T005492,P016,1,32.99,0.0
I0028887,T005493,P024,1,32.99,0.0
I0028888,T005493,P004,1,54.99,0.0
I0028889,T005493,P008,1,17.99,0.0
I0028890,T005493,P040,1,41.99,0.0
I0028891,T005493,P009,1,32.99,0.0
I0028892,T005493,P013,1,79.99,0.0
I0028893,T005494,P023,1,22.99,0.0
I0028894,T005494,P020,2,26.99,0.0
I0028895,T005494,P009,1,32.99,0.0
I0028896,T005494,P048,1,39.99,0.0
I0028897,T005494,P029,1,79.99,0.0
I0028898,T005494,P010,1,16.99,0.0
I0028899,T005494,P046,1,64.99,0.0
I0028900,T005494,P034,1,21.99,0.0
I0028901,T005494,P006,1,21.99,0.0
I0028902,T005494,P013,1,79.99,0.0
I0028903,T005495,P020,1,26.99,0.0
I0028904,T005495,P031,1,41.99,0.0
I0028905,T005495,P005,1,52.99,0.0
I0028906,T005495,P015,1,19.99,0.0
I0028907,T005495,P007,1,18.99,0.0
I0028908,T005496,P045,1,119.99,0.0
I0028909,T005496,P013,1,79.99,0.0
I0028910,T005496,P012,1,54.99,0.0
I0028911,T005496,P029,1,79.99,0.0
I0028912,T005497,P008,1,17.99,0.0
I0028913,T005497,P045,1,119.99,0.0
I0028914,T005498,P035,1,14.99,0.0
I0028915,T005499,P012,1,54.99,0.0
I0028916,T005499,P008,1,17.99,0.0
I0028917,T005499,P033,1,64.99,0.0
I0028918,T005500,P011,1,109.99,0.0
I0028919,T005500,P009,1,32.99,0.0
I0028920,T005500,P039,1,209.99,0.0
I0028921,T005500,P024,1,32.99,0.0
I0028922,T005501,P012,1,54.99,0.0
I0028923,T005501,P002,1,37.99,0.0
I0028924,T005502,P018,1,56.99,0.0
I0028925,T005502,P027,1,99.99,0.0
I0028926,T005502,P002,1,37.99,0.0
I0028927,T005502,P019,2,94.99,0.0
I0028928,T005502,P017,1,42.99,0.0
I0028929,T005503,P013,1,79.99,0.0
I0028930,T005503,P006,2,21.99,0.0
I0028931,T005503,P041,1,51.99,0.0
I0028932,T005503,P007,2,18.99,0.0
I0028933,T005503,P022,1,18.99,0.0
I0028934,T005503,P030,1,139.99,0.0
I0028935,T005503,P005,1,52.99,0.0
I0028936,T005504,P021,1,47.99,0.0
I0028937,T005504,P015,1,19.99,0.0
I0028938,T005504,P011,1,109.99,0.0
I0028939,T005504,P030,1,139.99,0.0
I0028940,T005504,P032,1,32.99,0.0
I0028941,T005505,P011,1,109.99,0.0
I0028942,T005505,P016,1,32.99,0.0
I0028943,T005505,P047,1,149.99,0.0
I0028944,T005505,P002,1,37.99,0.0
I0028945,T005505,P045,1,119.99,0.0
I0028946,T005506,P016,1,32.99,0.0
I0028947,T005506,P030,1,139.99,0.0
I0028948,T005506,P047,2,149.99,0.0
I0028949,T005506,P028,1,56.99,0.0
I0028950,T005507,P038,1,51.99,0.0
I0028951,T005507,P030,1,139.99,0.0
I0028952,T005507,P023,2,22.99,0.0
I0028953,T005507,P008,1,17.99,0.0
I0028954,T005507,P005,1,52.99,0.0
I0028955,T005507,P018,1,56.99,0.0
I0028956,T005508,P015,1,19.99,0.0
I0028957,T005508,P039,1,209.99,0.0
I0028958,T005508,P023,1,22.99,0.0
I0028959,T005508,P022,1,18.99,0.0
I0028960,T005508,P048,1,39.99,0.0
I0028961,T005509,P015,1,19.99,0.0
I0028962,T005509,P006,1,21.99,0.0
I0028963,T005510,P004,1,54.99,0.0
I0028964,T005510,P023,1,22.99,0.0
I0028965,T005510,P037,1,62.99,0.0
I0028966,T005510,P003,1,74.99,0.0
I0028967,T005510,P001,1,39.99,0.0
I0028968,T005510,P027,1,99.99,0.0
I0028969,T005510,P042,1,79.99,0.0
I0028970,T005511,P029,1,79.99,0.0
I0028971,T005511,P017,1,42.99,0.0
I0028972,T005511,P006,1,21.99,0.0
I0028973,T005511,P012,1,54.99,0.0
I0028974,T005512,P004,1,54.99,0.0
I0028975,T005512,P013,1,79.99,0.0
I0028976,T005513,P006,1,21.99,0.0
I0028977,T005513,P020,1,26.99,0.0
I0028978,T005514,P031,1,41.99,0.0
I0028979,T005514,P009,1,32.99,0.0
I0028980,T005514,P034,2,21.99,0.0
I0028981,T005514,P026,1,94.99,0.0
I0028982,T005514,P006,1,21.99,0.0
I0028983,T005514,P008,1,17.99,0.0
I0028984,T005515,P024,3,32.99,0.0
I0028985,T005515,P003,1,74.99,0.0
I0028986,T005515,P014,1,41.99,0.0
I0028987,T005515,P002,1,37.99,0.0
I0028988,T005515,P022,1,18.99,0.0
I0028989,T005515,P023,1,22.99,0.0
I0028990,T005516,P042,1,79.99,0.0
I0028991,T005516,P034,1,21.99,0.0
I0028992,T005516,P021,2,47.99,0.0
I0028993,T005516,P045,1,119.99,0.0
I0028994,T005516,P012,1,54.99,0.0
I0028995,T005516,P008,1,17.99,0.0
I0028996,T005516,P022,1,18.99,0.0
I0028997,T005516,P035,1,14.99,0.0
I0028998,T005516,P039,1,209.99,0.0
I0028999,T005516,P019,1,94.99,0.0
I0029000,T005516,P006,1,21.99,0.0
I0029001,T005516,P014,1,41.99,0.0
I0029002,T005517,P016,1,32.99,0.0
I0029003,T005517,P009,1,32.99,0.0
I0029004,T005517,P002,1,37.99,0.0
I0029005,T005517,P048,1,39.99,0.0
I0029006,T005517,P031,1,41.99,0.0
I0029007,T005517,P021,2,47.99,0.0
I0029008,T005517,P012,1,54.99,0.0
I0029009,T005517,P015,1,19.99,0.0
I0029010,T005518,P017,1,42.99,0.0
I0029011,T005518,P020,1,26.99,0.0
I0029012,T005518,P015,1,19.99,0.0
I0029013,T005518,P024,1,32.99,0.0
I0029014,T005519,P019,1,94.99,0.0
I0029015,T005519,P018,1,56.99,0.0
I0029016,T005520,P022,1,18.99,0.0
I0029017,T005520,P039,1,209.99,0.0
I0029018,T005520,P002,1,37.99,0.0
I0029019,T005521,P009,1,32.99,0.0
I0029020,T005522,P016,1,32.99,0.0
I0029021,T005522,P006,1,21.99,0.0
I0029022,T005522,P023,1,22.99,0.0
I0029023,T005522,P045,1,119.99,0.0
I0029024,T005522,P015,1,19.99,0.0
I0029025,T005523,P046,1,64.99,0.0
I0029026,T005523,P014,1,41.99,0.0
I0029027,T005523,P008,1,17.99,0.0
I0029028,T005523,P003,2,74.99,0.0
I0029029,T005523,P020,1,26.99,0.0
I0029030,T005523,P010,1,16.99,0.0
I0029031,T005523,P019,1,94.99,0.0
I0029032,T005523,P013,1,79.99,0.0
I0029033,T005523,P015,1,19.99,0.0
I0029034,T005523,P002,1,37.99,0.0
I0029035,T005524,P025,1,41.99,0.0
I0029036,T005524,P003,1,74.99,0.0
I0029037,T005524,P017,2,42.99,0.0
I0029038,T005524,P012,2,54.99,0.0
I0029039,T005524,P033,1,64.99,0.0
I0029040,T005525,P002,1,37.99,0.0
I0029041,T005525,P013,2,79.99,0.0
I0029042,T005525,P029,2,79.99,0.0
I0029043,T005525,P024,1,32.99,0.0
I0029044,T005525,P026,1,94.99,0.0
I0029045,T005525,P020,1,26.99,0.0
I0029046,T005525,P034,1,21.99,0.0
I0029047,T005525,P022,1,18.99,0.0
I0029048,T005526,P046,1,64.99,0.0
I0029049,T005526,P012,1,54.99,0.0
I0029050,T005526,P029,1,79.99,0.0
I0029051,T005526,P019,1,94.99,0.0
I0029052,T005527,P017,1,42.99,0.0
I0029053,T005527,P026,1,94.99,0.0
I0029054,T005527,P014,1,41.99,0.0
I0029055,T005527,P029,1,79.99,0.0
I0029056,T005527,P005,1,52.99,0.0
I0029057,T005527,P011,1,109.99,0.0
I0029058,T005527,P047,1,149.99,0.0
I0029059,T005527,P015,1,19.99,0.0
I0029060,T005528,P025,1,41.99,0.0
I0029061,T005528,P018,1,56.99,0.0
I0029062,T005528,P004,1,54.99,0.0
I0029063,T005528,P022,1,18.99,0.0
I0029064,T005528,P048,2,39.99,0.0
I0029065,T005528,P013,1,79.99,0.0
I0029066,T005528,P039,1,209.99,0.0
I0029067,T005528,P015,1,19.99,0.0
I0029068,T005529,P015,1,19.99,0.0
I0029069,T005529,P030,1,139.99,0.0
I0029070,T005530,P031,1,41.99,0.0
I0029071,T005530,P022,1,18.99,0.0
I0029072,T005530,P023,1,22.99,0.0
I0029073,T005530,P034,1,21.99,0.0
I0029074,T005530,P015,1,19.99,0.0
I0029075,T005530,P039,1,209.99,0.0
I0029076,T005530,P006,1,21.99,0.0
I0029077,T005530,P012,1,54.99,0.0
I0029078,T005531,P003,1,74.99,0.0
I0029079,T005531,P045,1,119.99,0.0
I0029080,T005531,P019,1,94.99,0.0
I0029081,T005531,P009,1,32.99,0.0
I0029082,T005531,P018,1,56.99,0.0
I0029083,T005531,P001,1,39.99,0.0
I0029084,T005531,P005,1,52.99,0.0
I0029085,T005531,P048,1,39.99,0.0
I0029086,T005532,P042,1,79.99,0.0
I0029087,T005532,P004,1,54.99,0.0
I0029088,T005532,P011,1,109.99,0.0
I0029089,T005532,P028,1,56.99,0.0
I0029090,T005532,P018,1,56.99,0.0
I0029091,T005532,P025,1,41.99,0.0
I0029092,T005533,P046,1,64.99,0.0
I0029093,T005534,P012,1,54.99,0.0
I0029094,T005534,P005,1,52.99,0.0
I0029095,T005534,P026,1,94.99,0.0
I0029096,T005534,P048,1,39.99,0.0
I0029097,T005534,P035,1,14.99,0.0
I0029098,T005534,P044,1,39.99,0.0
I0029099,T005534,P011,2,109.99,0.0
I0029100,T005534,P003,1,74.99,0.0
I0029101,T005535,P005,1,52.99,0.0
I0029102,T005535,P026,1,94.99,0.0
I0029103,T005535,P009,1,32.99,0.0
I0029104,T005535,P031,1,41.99,0.0
I0029105,T005535,P014,1,41.99,0.0
I0029106,T005535,P036,1,56.99,0.0
I0029107,T005535,P010,1,16.99,0.0
I0029108,T005535,P020,1,26.99,0.0
I0029109,T005535,P028,1,56.99,0.0
I0029110,T005536,P014,1,41.99,0.0
I0029111,T005536,P032,1,32.99,0.0
I0029112,T005536,P001,1,39.99,0.0
I0029113,T005536,P020,2,26.99,0.0
I0029114,T005536,P022,1,18.99,0.0
I0029115,T005536,P046,1,64.99,0.0
I0029116,T005536,P047,1,149.99,0.0
I0029117,T005536,P019,1,94.99,0.0
I0029118,T005537,P005,1,52.99,0.0
I0029119,T005537,P002,1,37.99,0.0
I0029120,T005537,P004,1,54.99,0.0
I0029121,T005537,P014,1,41.99,0.0
I0029122,T005537,P021,1,47.99,0.0
I0029123,T005537,P018,1,56.99,0.0
I0029124,T005538,P048,1,39.99,0.0
I0029125,T005538,P027,1,99.99,0.0
I0029126,T005538,P001,1,39.99,0.0
I0029127,T005539,P042,1,79.99,0.0
I0029128,T005539,P002,1,37.99,0.0
I0029129,T005539,P021,1,47.99,0.0
I0029130,T005539,P005,1,52.99,0.0
I0029131,T005540,P001,1,39.99,0.0
I0029132,T005540,P040,1,41.99,0.0
I0029133,T005540,P042,2,79.99,0.0
I0029134,T005541,P014,1,41.99,0.0
I0029135,T005541,P005,1,52.99,0.0
I0029136,T005541,P038,1,51.99,0.0
I0029137,T005541,P024,1,32.99,0.0
I0029138,T005542,P031,1,41.99,0.0
I0029139,T005542,P048,1,39.99,0.0
I0029140,T005542,P019,1,94.99,0.0
I0029141,T005543,P005,1,52.99,0.0
I0029142,T005543,P013,1,79.99,0.0
I0029143,T005543,P023,1,22.99,0.0
I0029144,T005543,P012,1,54.99,0.0
I0029145,T005543,P022,1,18.99,0.0
I0029146,T005543,P046,1,64.99,0.0
I0029147,T005543,P028,1,56.99,0.0
I0029148,T005543,P045,1,119.99,0.0
I0029149,T005543,P007,1,18.99,0.0
I0029150,T005543,P031,1,41.99,0.0
I0029151,T005544,P013,1,79.99,0.0
I0029152,T005544,P032,1,32.99,0.0
I0029153,T005544,P044,1,39.99,0.0
I0029154,T005544,P047,1,149.99,0.0
I0029155,T005545,P005,1,52.99,0.0
I0029156,T005545,P048,1,39.99,0.0
I0029157,T005546,P013,1,79.99,0.0
I0029158,T005546,P016,1,32.99,0.0
I0029159,T005547,P020,1,26.99,0.0
I0029160,T005547,P004,1,54.99,0.0
I0029161,T005547,P048,1,39.99,0.0
I0029162,T005547,P045,1,119.99,0.0
I0029163,T005548,P039,1,209.99,0.0
I0029164,T005548,P008,1,17.99,0.0
I0029165,T005548,P022,1,18.99,0.0
I0029166,T005548,P001,1,39.99,0.0
I0029167,T005548,P010,2,16.99,0.0
I0029168,T005548,P006,2,21.99,0.0
I0029169,T005548,P007,1,18.99,0.0
I0029170,T005548,P031,1,41.99,0.0
I0029171,T005548,P035,1,14.99,0.0
I0029172,T005549,P020,1,26.99,0.0
I0029173,T005549,P033,1,64.99,0.0
I0029174,T005549,P026,1,94.99,0.0
I0029175,T005550,P044,2,39.99,0.0
I0029176,T005550,P023,1,22.99,0.0
I0029177,T005550,P004,1,54.99,0.0
I0029178,T005550,P047,1,149.99,0.0
I0029179,T005551,P036,1,56.99,0.0
I0029180,T005551,P005,1,52.99,0.0
I0029181,T005551,P008,2,17.99,0.0
I0029182,T005551,P024,1,32.99,0.0
I0029183,T005551,P027,1,99.99,0.0
I0029184,T005551,P015,1,19.99,0.0
I0029185,T005552,P038,1,51.99,0.0
I0029186,T005552,P024,1,32.99,0.0
I0029187,T005552,P003,1,74.99,0.0
I0029188,T005552,P012,1,54.99,0.0
I0029189,T005552,P028,1,56.99,0.0
I0029190,T005553,P007,1,18.99,0.0
I0029191,T005554,P009,1,32.99,0.0
I0029192,T005554,P027,1,99.99,0.0
I0029193,T005554,P025,1,41.99,0.0
I0029194,T005554,P011,1,109.99,0.0
I0029195,T005554,P010,1,16.99,0.0
I0029196,T005554,P019,1,94.99,0.0
I0029197,T005555,P032,1,32.99,0.0
I0029198,T005555,P009,1,32.99,0.0
I0029199,T005556,P038,1,51.99,0.0
I0029200,T005556,P043,1,59.99,0.0
I0029201,T005556,P022,1,18.99,0.0
I0029202,T005556,P048,1,39.99,0.0
I0029203,T005556,P039,1,209.99,0.0
I0029204,T005556,P004,1,54.99,0.0
I0029205,T005556,P006,1,21.99,0.0
I0029206,T005556,P011,1,109.99,0.0
I0029207,T005556,P010,1,16.99,0.0
I0029208,T005556,P037,1,62.99,0.0
I0029209,T005556,P021,1,47.99,0.0
I0029210,T005557,P034,1,21.99,0.0
I0029211,T005557,P002,1,37.99,0.0
I0029212,T005557,P012,1,54.99,0.0
I0029213,T005557,P042,1,79.99,0.0
I0029214,T005557,P009,1,32.99,0.0
I0029215,T005557,P001,2,39.99,0.0
I0029216,T005557,P008,1,17.99,0.0
I0029217,T005557,P019,2,94.99,0.0
I0029218,T005557,P040,1,41.99,0.0
I0029219,T005557,P014,1,41.99,0.0
I0029220,T005557,P013,1,79.99,0.0
I0029221,T005557,P015,1,19.99,0.0
I0029222,T005557,P028,1,56.99,0.0
I0029223,T005558,P005,1,52.99,0.0
I0029224,T005558,P010,1,16.99,0.0
I0029225,T005558,P026,1,94.99,0.0
I0029226,T005558,P045,1,119.99,0.0
I0029227,T005558,P019,1,94.99,0.0
I0029228,T005558,P012,1,54.99,0.0
I0029229,T005558,P007,1,18.99,0.0
I0029230,T005559,P002,1,37.99,0.0
I0029231,T005559,P044,1,39.99,0.0
I0029232,T005559,P048,2,39.99,0.0
I0029233,T005559,P004,1,54.99,0.0
I0029234,T005559,P034,1,21.99,0.0
I0029235,T005559,P021,1,47.99,0.0
I0029236,T005559,P032,1,32.99,0.0
I0029237,T005559,P015,1,19.99,0.0
I0029238,T005559,P007,1,18.99,0.0
I0029239,T005559,P009,1,32.99,0.0
I0029240,T005559,P028,1,56.99,0.0
I0029241,T005560,P040,1,41.99,0.0
I0029242,T005560,P004,1,54.99,0.0
I0029243,T005561,P012,1,54.99,0.0
I0029244,T005561,P036,2,56.99,0.0
I0029245,T005561,P019,1,94.99,0.0
I0029246,T005561,P005,1,52.99,0.0
I0029247,T005561,P018,2,56.99,0.0
I0029248,T005561,P038,1,51.99,0.0
I0029249,T005561,P027,1,99.99,0.0
I0029250,T005561,P022,1,18.99,0.0
I0029251,T005561,P003,1,74.99,0.0
I0029252,T005562,P014,1,41.99,0.0
I0029253,T005563,P023,1,22.99,0.0
I0029254,T005563,P011,1,109.99,0.0
I0029255,T005563,P019,1,94.99,0.0
I0029256,T005563,P025,1,41.99,0.0
I0029257,T005563,P010,1,16.99,0.0
I0029258,T005563,P048,1,39.99,0.0
I0029259,T005563,P029,1,79.99,0.0
I0029260,T005563,P002,1,37.99,0.0
I0029261,T005564,P027,1,99.99,0.0
I0029262,T005564,P016,1,32.99,0.0
I0029263,T005565,P002,1,37.99,0.0
I0029264,T005565,P048,1,39.99,0.0
I0029265,T005565,P021,1,47.99,0.0
I0029266,T005565,P019,1,94.99,0.0
I0029267,T005566,P023,1,22.99,0.0
I0029268,T005566,P025,1,41.99,0.0
I0029269,T005567,P029,1,79.99,0.0
I0029270,T005568,P025,1,41.99,0.0
I0029271,T005568,P032,1,32.99,0.0
I0029272,T005568,P040,1,41.99,0.0
I0029273,T005569,P020,1,26.99,0.0
I0029274,T005569,P001,1,39.99,0.0
I0029275,T005569,P011,2,109.99,0.0
I0029276,T005569,P021,1,47.99,0.0
I0029277,T005569,P013,1,79.99,0.0
I0029278,T005569,P033,1,64.99,0.0
I0029279,T005569,P042,1,79.99,0.0
I0029280,T005569,P030,1,139.99,0.0
I0029281,T005569,P005,1,52.99,0.0
I0029282,T005569,P027,1,99.99,0.0
I0029283,T005569,P022,1,18.99,0.0
I0029284,T005569,P047,1,149.99,0.0
I0029285,T005570,P023,1,22.99,0.0
I0029286,T005571,P026,1,94.99,0.0
I0029287,T005571,P001,1,39.99,0.0
I0029288,T005571,P002,1,37.99,0.0
I0029289,T005571,P006,1,21.99,0.0
I0029290,T005571,P010,1,16.99,0.0
I0029291,T005571,P004,1,54.99,0.0
I0029292,T005572,P003,1,74.99,0.0
I0029293,T005573,P028,1,56.99,0.0
I0029294,T005573,P012,1,54.99,0.0
I0029295,T005573,P004,1,54.99,0.0
I0029296,T005573,P010,1,16.99,0.0
I0029297,T005573,P031,3,41.99,0.0
I0029298,T005573,P009,1,32.99,0.0
I0029299,T005573,P001,1,39.99,0.0
I0029300,T005573,P023,1,22.99,0.0
I0029301,T005573,P002,1,37.99,0.0
I0029302,T005573,P005,1,52.99,0.0
I0029303,T005574,P048,1,39.99,0.0
I0029304,T005574,P020,1,26.99,0.0
I0029305,T005574,P027,1,99.99,0.0
I0029306,T005574,P026,1,94.99,0.0
I0029307,T005574,P022,1,18.99,0.0
I0029308,T005574,P047,1,149.99,0.0
I0029309,T005575,P007,1,18.99,0.0
I0029310,T005575,P012,1,54.99,0.0
I0029311,T005575,P027,1,99.99,0.0
I0029312,T005575,P006,1,21.99,0.0
I0029313,T005576,P010,2,16.99,0.0
I0029314,T005576,P017,2,42.99,0.0
I0029315,T005576,P002,1,37.99,0.0
I0029316,T005576,P007,1,18.99,0.0
I0029317,T005576,P009,1,32.99,0.0
I0029318,T005576,P020,1,26.99,0.0
I0029319,T005577,P024,1,32.99,0.0
I0029320,T005577,P022,5,18.99,0.0
I0029321,T005577,P003,2,74.99,0.0
I0029322,T005577,P002,1,37.99,0.0
I0029323,T005577,P042,1,79.99,0.0
I0029324,T005577,P045,1,119.99,0.0
I0029325,T005577,P001,1,39.99,0.0
I0029326,T005577,P008,1,17.99,0.0
I0029327,T005577,P017,1,42.99,0.0
I0029328,T005577,P005,1,52.99,0.0
I0029329,T005577,P021,1,47.99,0.0
I0029330,T005577,P025,1,41.99,0.0
I0029331,T005577,P046,1,64.99,0.0
I0029332,T005577,P012,1,54.99,0.0
I0029333,T005578,P046,1,64.99,0.0
I0029334,T005578,P047,1,149.99,0.0
I0029335,T005578,P010,1,16.99,0.0
I0029336,T005578,P016,1,32.99,0.0
I0029337,T005578,P045,1,119.99,0.0
I0029338,T005578,P021,1,47.99,0.0
I0029339,T005578,P008,1,17.99,0.0
I0029340,T005579,P007,2,18.99,0.0
I0029341,T005579,P023,1,22.99,0.0
I0029342,T005579,P013,1,79.99,0.0
I0029343,T005579,P011,2,109.99,0.0
I0029344,T005579,P026,1,94.99,0.0
I0029345,T005579,P019,1,94.99,0.0
I0029346,T005579,P017,1,42.99,0.0
I0029347,T005579,P020,1,26.99,0.0
I0029348,T005579,P008,1,17.99,0.0
I0029349,T005580,P045,2,119.99,0.0
I0029350,T005580,P034,1,21.99,0.0
I0029351,T005580,P025,1,41.99,0.0
I0029352,T005580,P011,1,109.99,0.0
I0029353,T005580,P021,1,47.99,0.0
I0029354,T005580,P022,1,18.99,0.0
I0029355,T005580,P036,1,56.99,0.0
I0029356,T005580,P030,1,139.99,0.0
I0029357,T005580,P006,1,21.99,0.0
I0029358,T005580,P023,1,22.99,0.0
I0029359,T005581,P048,1,39.99,0.0
I0029360,T005581,P010,1,16.99,0.0
I0029361,T005581,P013,1,79.99,0.0
I0029362,T005581,P018,1,56.99,0.0
I0029363,T005582,P006,1,21.99,0.0
I0029364,T005582,P031,1,41.99,0.0
I0029365,T005582,P025,1,41.99,0.0
I0029366,T005582,P048,1,39.99,0.0
I0029367,T005582,P026,1,94.99,0.0
I0029368,T005582,P036,1,56.99,0.0
I0029369,T005582,P014,1,41.99,0.0
I0029370,T005583,P035,1,14.99,0.0
I0029371,T005583,P021,2,47.99,0.0
I0029372,T005584,P005,2,52.99,0.0
I0029373,T005584,P003,1,74.99,0.0
I0029374,T005584,P001,1,39.99,0.0
I0029375,T005584,P027,1,99.99,0.0
I0029376,T005585,P006,1,21.99,0.0
I0029377,T005585,P003,1,74.99,0.0
I0029378,T005585,P030,1,139.99,0.0
I0029379,T005585,P005,1,52.99,0.0
I0029380,T005585,P001,1,39.99,0.0
I0029381,T005585,P034,1,21.99,0.0
I0029382,T005585,P002,1,37.99,0.0
I0029383,T005585,P014,2,41.99,0.0
I0029384,T005586,P006,1,21.99,0.0
I0029385,T005586,P010,1,16.99,0.0
I0029386,T005586,P005,1,52.99,0.0
I0029387,T005586,P025,1,41.99,0.0
I0029388,T005586,P001,1,39.99,0.0
I0029389,T005587,P032,1,32.99,0.0
I0029390,T005587,P026,1,94.99,0.0
I0029391,T005588,P003,1,74.99,0.0
I0029392,T005588,P038,1,51.99,0.0
I0029393,T005588,P030,1,139.99,0.0
