transaction_id,store_id,customer_id,transaction_date,payment_method
T004347,S009,,2024-09-18 13:38:00,Card
T004348,S013,,2024-09-18 18:51:00,Card
T004349,S020,,2024-09-18 13:56:00,Cash
T004350,S024,C02029,2024-09-18 11:49:00,Card
T004351,S025,C00462,2024-09-18 15:04:00,Card
T004352,S029,C00407,2024-09-18 11:29:00,Cash
T004353,S030,C01067,2024-09-18 14:48:00,Cash
T004354,S032,C01018,2024-09-18 14:14:00,Cash
T004355,S034,C02045,2024-09-18 12:32:00,Card
T004356,S036,C01361,2024-09-18 16:17:00,Card
T004357,S037,,2024-09-18 14:02:00,Cash
T004358,S044,,2024-09-18 15:04:00,Card
T004359,S001,C01988,2024-09-19 16:00:00,Card
T004360,S002,C02465,2024-09-19 15:55:00,Card
T004361,S003,,2024-09-19 11:54:00,Card
T004362,S007,C00967,2024-09-19 14:08:00,EFT
T004363,S009,C01173,2024-09-19 13:12:00,Card
T004364,S013,C02209,2024-09-19 15:58:00,Card
T004365,S020,C02694,2024-09-19 16:47:00,EFT
T004366,S025,,2024-09-19 18:38:00,EFT
T004367,S026,C00726,2024-09-19 13:53:00,EFT
T004368,S029,C00182,2024-09-19 17:57:00,Card
T004369,S035,C01490,2024-09-19 19:29:00,Card
T004370,S041,C00705,2024-09-19 14:49:00,Card
T004371,S042,,2024-09-19 11:43:00,Card
T004372,S044,,2024-09-19 12:16:00,EFT
T004373,S001,C00892,2024-09-20 16:24:00,Cash
T004374,S002,C00347,2024-09-20 13:19:00,Cash
T004375,S005,C01268,2024-09-20 19:16:00,EFT
T004376,S007,C02023,2024-09-20 15:37:00,Card
T004377,S011,,2024-09-20 09:34:00,Card
T004378,S012,C00368,2024-09-20 14:03:00,Cash
T004379,S020,,2024-09-20 13:16:00,Card
T004380,S026,C02752,2024-09-20 12:59:00,Cash
T004381,S028,,2024-09-20 18:23:00,Card
T004382,S030,,2024-09-20 20:29:00,Card
T004383,S031,C01547,2024-09-20 14:25:00,Card
T004384,S032,,2024-09-20 19:17:00,SnapScan
T004385,S033,,2024-09-20 14:23:00,Card
T004386,S035,C02679,2024-09-20 10:45:00,Cash
T004387,S037,C02366,2024-09-20 15:38:00,Card
T004388,S040,C00642,2024-09-20 09:29:00,Card
T004389,S042,C02477,2024-09-20 19:10:00,Card
T004390,S045,C01807,2024-09-20 15:26:00,Card
T004391,S001,,2024-09-21 20:07:00,EFT
T004392,S002,C00719,2024-09-21 15:43:00,Cash
T004393,S007,C01416,2024-09-21 20:43:00,EFT
T004394,S008,C02494,2024-09-21 11:16:00,Card
T004395,S009,,2024-09-21 15:15:00,Card
T004396,S010,C01247,2024-09-21 10:20:00,Card
T004397,S011,,2024-09-21 09:59:00,Card
T004398,S012,C02786,2024-09-21 16:23:00,Card
T004399,S014,,2024-09-21 15:20:00,Cash
T004400,S015,C02625,2024-09-21 11:58:00,Card
T004401,S025,,2024-09-21 11:40:00,Card
T004402,S028,,2024-09-21 16:35:00,Card
T004403,S029,,2024-09-21 17:48:00,Cash
T004404,S030,C00624,2024-09-21 13:19:00,Card
T004405,S031,C00824,2024-09-21 14:14:00,Cash
T004406,S032,C02732,2024-09-21 14:01:00,EFT
T004407,S035,,2024-09-21 15:04:00,Cash
T004408,S037,,2024-09-21 19:36:00,Card
T004409,S038,C01563,2024-09-21 16:04:00,Card
T004410,S040,,2024-09-21 14:34:00,Card
T004411,S042,,2024-09-21 16:44:00,Cash
T004412,S001,C00213,2024-09-22 20:49:00,Card
T004413,S003,C02921,2024-09-22 15:14:00,Card
T004414,S004,C01020,2024-09-22 14:03:00,Card
T004415,S007,,2024-09-22 20:11:00,Card
T004416,S008,,2024-09-22 09:16:00,EFT
T004417,S009,,2024-09-22 12:59:00,Cash
T004418,S010,,2024-09-22 11:14:00,Card
T004419,S011,C00149,2024-09-22 14:49:00,Card
T004420,S012,,2024-09-22 19:18:00,Card
T004421,S014,C02365,2024-09-22 17:33:00,Card
T004422,S015,,2024-09-22 15:01:00,Card
T004423,S016,,2024-09-22 13:07:00,Cash
T004424,S022,,2024-09-22 09:57:00,Card
T004425,S025,C01128,2024-09-22 18:52:00,Card
T004426,S027,C01783,2024-09-22 17:49:00,Card
T004427,S028,C01321,2024-09-22 15:43:00,Cash
T004428,S029,C01403,2024-09-22 09:18:00,EFT
T004429,S030,C00399,2024-09-22 16:30:00,Card
T004430,S033,,2024-09-22 20:44:00,Card
T004431,S034,C02321,2024-09-22 15:54:00,Card
T004432,S035,,2024-09-22 18:12:00,Cash
T004433,S039,C02428,2024-09-22 14:44:00,Cash
T004434,S043,C02308,2024-09-22 15:51:00,Card
T004435,S045,,2024-09-22 16:29:00,Card
T004436,S001,,2024-09-23 19:44:00,Cash
T004437,S002,C01066,2024-09-23 19:27:00,Card
T004438,S005,C01236,2024-09-23 14:51:00,Card
T004439,S009,,2024-09-23 12:56:00,Card
T004440,S010,C00244,2024-09-23 16:01:00,SnapScan
T004441,S011,,2024-09-23 20:01:00,Card
T004442,S012,,2024-09-23 18:52:00,Card
T004443,S013,,2024-09-23 10:51:00,Cash
T004444,S014,,2024-09-23 18:07:00,Cash
T004445,S020,C00333,2024-09-23 12:51:00,Cash
T004446,S023,,2024-09-23 13:22:00,Cash
T004447,S039,,2024-09-23 15:58:00,Card
T004448,S041,C00147,2024-09-23 15:28:00,Card
T004449,S001,C02111,2024-09-24 19:03:00,Cash
T004450,S002,,2024-09-24 16:05:00,Cash
T004451,S007,C02957,2024-09-24 12:20:00,Card
T004452,S009,C01140,2024-09-24 11:22:00,Card
T004453,S015,,2024-09-24 16:52:00,Card
T004454,S021,,2024-09-24 12:50:00,Card
T004455,S028,C00770,2024-09-24 14:49:00,Cash
T004456,S036,C00467,2024-09-24 14:41:00,Cash
T004457,S037,C00982,2024-09-24 15:43:00,Card
T004458,S041,C00234,2024-09-24 19:18:00,Card
T004459,S042,,2024-09-24 16:51:00,Cash
T004460,S043,,2024-09-24 18:46:00,EFT
T004461,S001,,2024-09-25 11:25:00,Card
T004462,S006,,2024-09-25 13:55:00,Card
T004463,S007,C01416,2024-09-25 14:11:00,Card
T004464,S009,C02837,2024-09-25 15:51:00,Card
T004465,S010,,2024-09-25 18:18:00,EFT
T004466,S013,C02337,2024-09-25 12:01:00,Card
T004467,S017,C00912,2024-09-25 13:53:00,Cash
T004468,S020,,2024-09-25 18:04:00,Card
T004469,S023,,2024-09-25 15:06:00,Card
T004470,S033,,2024-09-25 17:20:00,Card
T004471,S036,C00871,2024-09-25 12:12:00,Cash
T004472,S043,,2024-09-25 12:41:00,Cash
T004473,S002,,2024-09-26 14:16:00,Cash
T004474,S003,,2024-09-26 11:22:00,Card
T004475,S008,,2024-09-26 15:50:00,Cash
T004476,S009,C01001,2024-09-26 16:55:00,Cash
T004477,S010,,2024-09-26 16:57:00,Card
T004478,S011,C02746,2024-09-26 10:59:00,EFT
T004479,S013,C00544,2024-09-26 17:39:00,Card
T004480,S018,C00596,2024-09-26 16:51:00,Card
T004481,S019,,2024-09-26 15:39:00,Cash
T004482,S020,C01633,2024-09-26 18:53:00,Cash
T004483,S022,,2024-09-26 13:51:00,Card
T004484,S025,,2024-09-26 20:18:00,Cash
T004485,S026,,2024-09-26 15:13:00,Card
T004486,S032,C01945,2024-09-26 13:00:00,Card
T004487,S033,C02141,2024-09-26 13:23:00,Card
T004488,S034,C01610,2024-09-26 10:30:00,SnapScan
T004489,S035,C02879,2024-09-26 12:12:00,Card
T004490,S036,C00594,2024-09-26 15:24:00,Card
T004491,S039,C01046,2024-09-26 12:59:00,Cash
T004492,S043,C02759,2024-09-26 15:36:00,Card
T004493,S001,,2024-09-27 14:20:00,Cash
T004494,S003,C00554,2024-09-27 14:31:00,Card
T004495,S008,C00868,2024-09-27 20:21:00,Card
T004496,S009,C00852,2024-09-27 10:56:00,Card
T004497,S010,,2024-09-27 17:59:00,Card
T004498,S011,,2024-09-27 14:28:00,Card
T004499,S012,C02169,2024-09-27 17:30:00,Cash
T004500,S014,,2024-09-27 16:46:00,EFT
T004501,S017,,2024-09-27 10:22:00,Cash
T004502,S021,C01813,2024-09-27 14:50:00,Card
T004503,S024,,2024-09-27 14:36:00,Card
T004504,S026,,2024-09-27 16:47:00,Card
T004505,S030,,2024-09-27 09:16:00,Cash
T004506,S032,C00083,2024-09-27 17:39:00,Card
T004507,S033,C02219,2024-09-27 10:34:00,Card
T004508,S034,C02443,2024-09-27 16:32:00,Card
T004509,S035,,2024-09-27 19:36:00,Cash
T004510,S036,,2024-09-27 14:17:00,Cash
T004511,S037,C00793,2024-09-27 16:57:00,Cash
T004512,S044,C00593,2024-09-27 15:43:00,Card
T004513,S045,,2024-09-27 14:00:00,Cash
T004514,S002,,2024-09-28 14:02:00,Cash
T004515,S003,,2024-09-28 13:40:00,Cash
T004516,S004,C00827,2024-09-28 13:43:00,Cash
T004517,S007,,2024-09-28 14:11:00,Cash
T004518,S009,C00590,2024-09-28 18:55:00,EFT
T004519,S009,,2024-09-28 13:50:00,Card
T004520,S010,C02955,2024-09-28 16:42:00,Card
T004521,S011,C00038,2024-09-28 15:53:00,Cash
T004522,S013,C00248,2024-09-28 14:37:00,EFT
T004523,S014,,2024-09-28 14:48:00,Card
T004524,S015,C02850,2024-09-28 16:13:00,Card
T004525,S016,,2024-09-28 14:09:00,Card
T004526,S021,C01288,2024-09-28 08:47:00,Card
T004527,S022,,2024-09-28 11:11:00,Card
T004528,S024,,2024-09-28 14:44:00,Cash
T004529,S025,C00007,2024-09-28 19:13:00,EFT
T004530,S026,,2024-09-28 09:01:00,Card
T004531,S031,C00426,2024-09-28 12:17:00,Card
T004532,S032,C01237,2024-09-28 16:32:00,Cash
T004533,S034,C01857,2024-09-28 17:41:00,Card
T004534,S035,,2024-09-28 10:52:00,Card
T004535,S037,C01740,2024-09-28 11:04:00,Card
T004536,S038,C00259,2024-09-28 16:58:00,Card
T004537,S040,C00395,2024-09-28 14:12:00,Cash
T004538,S041,C02843,2024-09-28 16:14:00,Cash
T004539,S042,C00573,2024-09-28 09:50:00,Card
T004540,S044,C02572,2024-09-28 13:33:00,Cash
T004541,S045,C00309,2024-09-28 15:51:00,Card
T004542,S001,C01004,2024-09-29 19:08:00,EFT
T004543,S002,,2024-09-29 15:45:00,Card
T004544,S004,C02080,2024-09-29 11:33:00,Cash
T004545,S006,,2024-09-29 16:55:00,Card
T004546,S007,,2024-09-29 15:42:00,Card
T004547,S009,C00517,2024-09-29 16:17:00,Card
T004548,S010,,2024-09-29 14:56:00,Card
T004549,S011,,2024-09-29 12:43:00,Card
T004550,S013,,2024-09-29 12:24:00,SnapScan
T004551,S017,C01778,2024-09-29 16:25:00,SnapScan
T004552,S022,C00033,2024-09-29 15:47:00,Card
T004553,S023,,2024-09-29 19:51:00,Cash
T004554,S025,,2024-09-29 16:37:00,Cash
T004555,S028,C00964,2024-09-29 15:08:00,Card
T004556,S029,C01415,2024-09-29 14:51:00,Card
T004557,S030,,2024-09-29 10:41:00,SnapScan
T004558,S031,,2024-09-29 15:06:00,Card
T004559,S033,C01962,2024-09-29 15:07:00,Card
T004560,S035,,2024-09-29 15:06:00,Card
T004561,S036,C01680,2024-09-29 13:11:00,Cash
T004562,S038,C00776,2024-09-29 19:42:00,Cash
T004563,S039,,2024-09-29 18:12:00,Card
T004564,S040,,2024-09-29 15:29:00,Cash
T004565,S042,C00493,2024-09-29 19:57:00,Card
T004566,S043,C00492,2024-09-29 15:52:00,Card
T004567,S045,C00524,2024-09-29 12:24:00,Cash
T004568,S001,C02733,2024-09-30 16:36:00,SnapScan
T004569,S004,C02555,2024-09-30 17:43:00,Cash
T004570,S005,,2024-09-30 20:49:00,Card
T004571,S006,C01000,2024-09-30 12:06:00,SnapScan
T004572,S009,C00816,2024-09-30 10:20:00,Card
T004573,S010,C00321,2024-09-30 08:22:00,Card
T004574,S011,,2024-09-30 15:17:00,Card
T004575,S012,,2024-09-30 19:54:00,Card
T004576,S016,C02686,2024-09-30 15:06:00,Cash
T004577,S018,,2024-09-30 15:02:00,Card
T004578,S025,,2024-09-30 14:39:00,Cash
T004579,S028,,2024-09-30 14:22:00,SnapScan
T004580,S030,,2024-09-30 18:59:00,Cash
T004581,S034,C00474,2024-09-30 10:28:00,SnapScan
T004582,S035,C02305,2024-09-30 18:57:00,Card
T004583,S036,C01491,2024-09-30 12:30:00,Cash
T004584,S037,C02951,2024-09-30 14:48:00,Card
T004585,S041,,2024-09-30 10:34:00,Cash
T004586,S010,C00987,2024-10-01 16:59:00,Cash
T004587,S018,,2024-10-01 11:37:00,Card
T004588,S022,C02668,2024-10-01 12:13:00,Card
T004589,S026,C02411,2024-10-01 19:59:00,Cash
T004590,S027,C02920,2024-10-01 15:42:00,Cash
T004591,S029,C01411,2024-10-01 18:37:00,Card
T004592,S030,C01743,2024-10-01 12:36:00,Card
T004593,S031,C00713,2024-10-01 19:31:00,Card
T004594,S033,,2024-10-01 16:34:00,Cash
T004595,S034,C01351,2024-10-01 09:50:00,Card
T004596,S036,,2024-10-01 19:16:00,EFT
T004597,S038,,2024-10-01 12:14:00,Cash
T004598,S041,C00524,2024-10-01 18:11:00,EFT
T004599,S044,C00026,2024-10-01 15:34:00,Card
T004600,S003,,2024-10-02 11:52:00,Cash
T004601,S007,,2024-10-02 14:19:00,Card
T004602,S011,,2024-10-02 15:23:00,Card
T004603,S022,,2024-10-02 11:44:00,Card
T004604,S024,C01346,2024-10-02 14:19:00,Cash
T004605,S026,,2024-10-02 16:09:00,Cash
T004606,S036,,2024-10-02 16:22:00,Cash
T004607,S044,,2024-10-02 15:51:00,Card
T004608,S045,,2024-10-02 13:04:00,Card
T004609,S002,C01059,2024-10-03 10:29:00,Card
T004610,S009,,2024-10-03 12:05:00,Card
T004611,S013,C00676,2024-10-03 12:05:00,SnapScan
T004612,S014,C02636,2024-10-03 14:27:00,Card
T004613,S016,,2024-10-03 14:41:00,Card
T004614,S017,,2024-10-03 20:30:00,Card
T004615,S024,C00058,2024-10-03 14:41:00,Card
T004616,S030,,2024-10-03 15:00:00,Card
T004617,S033,C02936,2024-10-03 19:12:00,Card
T004618,S034,C01982,2024-10-03 16:19:00,EFT
T004619,S040,,2024-10-03 14:54:00,Cash
T004620,S041,C00879,2024-10-03 11:30:00,Cash
T004621,S009,C01159,2024-10-04 11:13:00,Cash
T004622,S018,C01322,2024-10-04 16:06:00,Card
T004623,S022,C02215,2024-10-04 15:14:00,Cash
T004624,S025,C02951,2024-10-04 11:03:00,Card
T004625,S027,C01110,2024-10-04 19:39:00,Card
T004626,S028,C02984,2024-10-04 15:40:00,Card
T004627,S031,C01733,2024-10-04 13:55:00,Card
T004628,S033,C01117,2024-10-04 13:25:00,Cash
T004629,S035,C00725,2024-10-04 18:05:00,Card
T004630,S036,C01985,2024-10-04 15:26:00,Cash
T004631,S037,,2024-10-04 10:06:00,Card
T004632,S042,,2024-10-04 10:35:00,Cash
T004633,S044,,2024-10-04 10:30:00,Card
T004634,S045,,2024-10-04 09:58:00,SnapScan
T004635,S001,C00299,2024-10-05 11:29:00,Card
T004636,S002,C01684,2024-10-05 10:33:00,Cash
T004637,S003,C02457,2024-10-05 12:24:00,Card
T004638,S004,,2024-10-05 20:18:00,EFT
T004639,S007,C02628,2024-10-05 13:26:00,Cash
T004640,S009,,2024-10-05 12:23:00,Card
T004641,S010,,2024-10-05 17:38:00,Card
T004642,S011,,2024-10-05 14:56:00,Card
T004643,S013,,2024-10-05 12:34:00,Card
T004644,S015,C01832,2024-10-05 09:58:00,Cash
T004645,S020,,2024-10-05 19:51:00,Cash
T004646,S023,,2024-10-05 16:56:00,Card
T004647,S024,C01183,2024-10-05 15:25:00,Card
T004648,S025,,2024-10-05 14:02:00,EFT
T004649,S028,C02610,2024-10-05 11:12:00,Cash
T004650,S030,C00197,2024-10-05 19:03:00,Card
T004651,S032,,2024-10-05 10:53:00,Cash
T004652,S033,C00665,2024-10-05 16:49:00,Card
T004653,S034,,2024-10-05 15:17:00,Card
T004654,S035,C01584,2024-10-05 15:44:00,EFT
T004655,S039,C02628,2024-10-05 16:43:00,Card
T004656,S042,C00579,2024-10-05 14:11:00,EFT
T004657,S044,,2024-10-05 10:50:00,Card
T004658,S045,C00952,2024-10-05 11:39:00,Card
T004659,S002,,2024-10-06 14:48:00,Cash
T004660,S003,,2024-10-06 17:29:00,Card
T004661,S004,C02985,2024-10-06 11:50:00,Card
T004662,S005,C00279,2024-10-06 14:07:00,Cash
T004663,S007,C01201,2024-10-06 16:11:00,Cash
T004664,S009,,2024-10-06 10:16:00,Cash
T004665,S010,C01413,2024-10-06 08:37:00,Cash
T004666,S011,,2024-10-06 13:10:00,Card
T004667,S015,C01766,2024-10-06 13:11:00,Card
T004668,S025,C02400,2024-10-06 15:07:00,Cash
T004669,S028,C00772,2024-10-06 16:21:00,Card
T004670,S034,,2024-10-06 14:49:00,Card
T004671,S035,,2024-10-06 17:58:00,Card
T004672,S037,,2024-10-06 13:14:00,Cash
T004673,S044,,2024-10-06 17:37:00,Card
T004674,S002,C01149,2024-10-07 16:15:00,Card
T004675,S004,,2024-10-07 13:47:00,Cash
T004676,S005,C01944,2024-10-07 15:19:00,Card
T004677,S007,,2024-10-07 18:06:00,Card
T004678,S009,C01760,2024-10-07 15:28:00,Card
T004679,S019,C02925,2024-10-07 09:19:00,Card
T004680,S025,,2024-10-07 16:02:00,Card
T004681,S026,C01863,2024-10-07 18:38:00,Card
T004682,S027,,2024-10-07 14:24:00,Card
T004683,S032,,2024-10-07 15:53:00,Card
T004684,S033,,2024-10-07 12:33:00,SnapScan
T004685,S041,,2024-10-07 16:17:00,SnapScan
T004686,S042,C00261,2024-10-07 20:30:00,Card
T004687,S003,C02260,2024-10-08 17:32:00,Cash
T004688,S009,,2024-10-08 10:38:00,Card
T004689,S010,C02506,2024-10-08 10:36:00,Card
T004690,S012,,2024-10-08 16:09:00,Cash
T004691,S013,,2024-10-08 20:39:00,Cash
T004692,S016,C02070,2024-10-08 16:40:00,Cash
T004693,S017,,2024-10-08 15:26:00,Cash
T004694,S018,C02308,2024-10-08 11:30:00,Card
T004695,S019,C01948,2024-10-08 18:57:00,Card
T004696,S022,C02148,2024-10-08 09:20:00,Cash
T004697,S025,C02649,2024-10-08 17:58:00,Cash
T004698,S028,,2024-10-08 13:22:00,Card
T004699,S043,C00343,2024-10-08 12:36:00,Card
T004700,S045,,2024-10-08 14:12:00,SnapScan
T004701,S002,C02227,2024-10-09 12:25:00,Card
T004702,S007,C01804,2024-10-09 12:53:00,Cash
T004703,S008,,2024-10-09 15:24:00,EFT
T004704,S009,,2024-10-09 16:40:00,Cash
T004705,S011,,2024-10-09 19:04:00,Card
T004706,S013,,2024-10-09 18:02:00,Card
T004707,S026,C01773,2024-10-09 16:47:00,Card
T004708,S028,C01199,2024-10-09 14:19:00,Cash
T004709,S031,C00490,2024-10-09 15:29:00,Cash
T004710,S032,C00563,2024-10-09 17:33:00,Card
T004711,S033,,2024-10-09 13:54:00,Card
T004712,S040,C02204,2024-10-09 14:44:00,Card
T004713,S041,C00621,2024-10-09 11:44:00,Cash
T004714,S042,,2024-10-09 09:34:00,SnapScan
T004715,S005,C00926,2024-10-10 14:39:00,Card
T004716,S007,C00407,2024-10-10 19:39:00,Card
T004717,S011,,2024-10-10 14:33:00,SnapScan
T004718,S014,C02040,2024-10-10 17:15:00,Card
T004719,S015,C01700,2024-10-10 11:00:00,Cash
T004720,S018,,2024-10-10 10:23:00,Cash
T004721,S023,C02931,2024-10-10 12:32:00,Cash
T004722,S027,,2024-10-10 11:36:00,Card
T004723,S028,,2024-10-10 18:31:00,EFT
T004724,S032,,2024-10-10 13:37:00,Cash
T004725,S033,,2024-10-10 15:10:00,Cash
T004726,S040,C02418,2024-10-10 13:06:00,Cash
T004727,S042,,2024-10-10 19:00:00,Card
T004728,S044,C02595,2024-10-10 16:01:00,Card
T004729,S009,C02851,2024-10-11 12:55:00,EFT
T004730,S010,,2024-10-11 19:35:00,Card
T004731,S011,,2024-10-11 19:11:00,Cash
T004732,S012,C00147,2024-10-11 12:16:00,Card
T004733,S017,C02882,2024-10-11 09:59:00,EFT
T004734,S022,C01204,2024-10-11 16:50:00,Cash
T004735,S024,C01949,2024-10-11 14:14:00,Card
T004736,S025,C01345,2024-10-11 20:51:00,Card
T004737,S029,C01767,2024-10-11 09:58:00,Card
T004738,S030,,2024-10-11 14:08:00,Card
T004739,S031,,2024-10-11 16:39:00,Cash
T004740,S036,,2024-10-11 14:43:00,Card
T004741,S043,,2024-10-11 19:42:00,Cash
T004742,S044,,2024-10-11 12:03:00,Cash
T004743,S045,,2024-10-11 16:19:00,Card
T004744,S002,C01740,2024-10-12 14:54:00,Card
T004745,S003,C02129,2024-10-12 16:43:00,Card
T004746,S004,,2024-10-12 15:37:00,Card
T004747,S006,,2024-10-12 11:34:00,Card
T004748,S007,C02633,2024-10-12 13:18:00,SnapScan
T004749,S009,C01199,2024-10-12 19:24:00,Cash
T004750,S010,,2024-10-12 18:31:00,Card
T004751,S011,C00295,2024-10-12 12:19:00,SnapScan
T004752,S012,,2024-10-12 14:16:00,Card
T004753,S014,C01520,2024-10-12 11:57:00,Card
T004754,S015,C01696,2024-10-12 15:31:00,Card
T004755,S018,C01290,2024-10-12 20:34:00,Card
T004756,S022,,2024-10-12 16:32:00,Card
T004757,S025,,2024-10-12 18:50:00,EFT
T004758,S032,,2024-10-12 13:36:00,Card
T004759,S033,C02956,2024-10-12 15:36:00,Card
T004760,S035,,2024-10-12 15:09:00,Card
T004761,S036,,2024-10-12 09:08:00,Card
T004762,S039,C00535,2024-10-12 10:29:00,Card
T004763,S040,,2024-10-12 12:09:00,Cash
T004764,S042,C02633,2024-10-12 17:52:00,Card
T004765,S045,,2024-10-12 16:45:00,SnapScan
T004766,S004,C02888,2024-10-13 14:07:00,Card
T004767,S005,,2024-10-13 13:18:00,Cash
T004768,S006,C02898,2024-10-13 15:23:00,Card
T004769,S009,,2024-10-13 11:54:00,Card
T004770,S010,,2024-10-13 17:17:00,Card
T004771,S011,,2024-10-13 15:46:00,Card
T004772,S012,C00392,2024-10-13 11:49:00,Card
T004773,S015,,2024-10-13 12:25:00,Card
T004774,S017,C00166,2024-10-13 13:37:00,Card
T004775,S025,C01923,2024-10-13 13:12:00,EFT
T004776,S028,C00424,2024-10-13 09:09:00,Card
T004777,S030,C01604,2024-10-13 14:13:00,Cash
T004778,S031,,2024-10-13 18:10:00,EFT
T004779,S035,C02665,2024-10-13 16:49:00,EFT
T004780,S041,,2024-10-13 16:53:00,Card
T004781,S002,,2024-10-14 14:56:00,Cash
T004782,S007,,2024-10-14 11:12:00,Cash
T004783,S012,C00196,2024-10-14 16:27:00,EFT
T004784,S013,C01289,2024-10-14 09:05:00,Cash
T004785,S019,,2024-10-14 15:46:00,Card
T004786,S020,C01207,2024-10-14 20:09:00,Card
T004787,S025,C00476,2024-10-14 20:19:00,Cash
T004788,S029,C02073,2024-10-14 20:01:00,Cash
T004789,S032,C01429,2024-10-14 13:07:00,Card
T004790,S036,C02104,2024-10-14 18:53:00,Card
T004791,S039,,2024-10-14 12:18:00,Cash
T004792,S043,,2024-10-14 12:29:00,Cash
T004793,S044,,2024-10-14 16:37:00,Card
T004794,S045,C02818,2024-10-14 20:31:00,Card
T004795,S007,C01668,2024-10-15 18:54:00,Cash
T004796,S010,C00490,2024-10-15 11:50:00,Card
T004797,S011,C01857,2024-10-15 09:14:00,Cash
T004798,S012,,2024-10-15 15:15:00,Card
T004799,S026,C02828,2024-10-15 17:04:00,Card
T004800,S032,,2024-10-15 14:18:00,Card
T004801,S035,C00505,2024-10-15 19:18:00,EFT
T004802,S039,,2024-10-15 12:27:00,Cash
T004803,S002,C01721,2024-10-16 12:52:00,Card
T004804,S006,,2024-10-16 12:40:00,Card
T004805,S009,C02759,2024-10-16 13:17:00,Card
T004806,S010,,2024-10-16 12:07:00,Card
T004807,S012,C01441,2024-10-16 15:03:00,Cash
T004808,S017,,2024-10-16 18:20:00,Card
T004809,S025,,2024-10-16 13:09:00,EFT
T004810,S029,C01911,2024-10-16 13:26:00,Card
T004811,S031,C00970,2024-10-16 12:03:00,Card
T004812,S037,,2024-10-16 14:27:00,Cash
T004813,S039,,2024-10-16 15:46:00,Cash
T004814,S043,,2024-10-16 20:57:00,SnapScan
T004815,S045,C01403,2024-10-16 11:10:00,Card
T004816,S004,C01228,2024-10-17 17:20:00,Cash
T004817,S005,C02117,2024-10-17 14:30:00,Cash
T004818,S006,,2024-10-17 13:43:00,Card
T004819,S007,,2024-10-17 18:14:00,Card
T004820,S009,C01517,2024-10-17 10:12:00,Cash
T004821,S010,,2024-10-17 12:47:00,Card
T004822,S011,C00070,2024-10-17 13:24:00,Card
T004823,S021,C01167,2024-10-17 14:26:00,EFT
T004824,S024,,2024-10-17 15:45:00,Card
T004825,S029,,2024-10-17 12:43:00,Cash
T004826,S032,,2024-10-17 13:50:00,Card
T004827,S035,C00234,2024-10-17 16:45:00,Card
T004828,S037,C02117,2024-10-17 15:48:00,Card
T004829,S040,,2024-10-17 12:03:00,Card
T004830,S007,C01500,2024-10-18 15:56:00,Cash
T004831,S010,,2024-10-18 17:51:00,Card
T004832,S013,C02967,2024-10-18 14:58:00,Cash
T004833,S021,C00834,2024-10-18 13:34:00,Cash
T004834,S022,C00065,2024-10-18 18:42:00,Card
T004835,S025,C02049,2024-10-18 11:52:00,Cash
T004836,S026,,2024-10-18 14:17:00,EFT
T004837,S037,C00280,2024-10-18 17:55:00,Card
T004838,S038,,2024-10-18 18:01:00,Card
T004839,S044,C01316,2024-10-18 13:53:00,Cash
T004840,S045,,2024-10-18 12:08:00,EFT
T004841,S002,,2024-10-19 14:16:00,Card
T004842,S004,,2024-10-19 17:25:00,Card
T004843,S005,C02476,2024-10-19 15:59:00,Card
T004844,S007,C02640,2024-10-19 08:14:00,Card
T004845,S008,C02161,2024-10-19 15:33:00,Cash
T004846,S009,C02476,2024-10-19 10:23:00,Card
T004847,S010,,2024-10-19 10:20:00,Card
T004848,S011,,2024-10-19 16:53:00,Cash
T004849,S013,C02217,2024-10-19 18:37:00,Cash
T004850,S014,C02498,2024-10-19 14:57:00,Card
